File.Name	Title	URL	Main.Topic	Lizenzart	Author	Second.Author	Organisation	Organisation.Link
DieJungensollensrichten.txt	Die Jungen sollen’s richten	https://www.fluter.de/lehrermangel-die-jungen-sollens-richten		CC BY-NC-ND 4.0	Ralf Pauli		Fluter	https://www.fluter.de
Daswaren56JahreDiktatur.txt	„Das waren 56 Jahre Diktatur“	https://www.fluter.de/rabe-moeglichkeit-von-glueck-ddr-interview		CC BY-NC-ND 4.0	Lena Fiedler		Fluter	https://www.fluter.de
FairsinddieWahlenschonjetztnichtmehr.txt	„Fair sind die Wahlen schon jetzt nicht mehr“	https://www.fluter.de/tuerkei-wahlen-erdbeben-auswirkungen		CC BY-NC-ND 4.0	Cem-Odos Güler		Fluter	https://www.fluter.de
WirhabenÄrgerweilwirvielrichtiggemachthaben.txt	„Wir haben Ärger, weil wir viel richtig gemacht haben“	https://www.fluter.de/burning-days-alper-tuerkei-filmfoerderung		CC BY-NC-ND 4.0	Muhsin Topyıldız		Fluter	https://www.fluter.de
DasZeitfensterzwischenarmundreich.txt	Das Zeitfenster zwischen arm und reich	https://www.fluter.de/arbeit-teilzeit-hans-rusinek		CC BY-NC-ND 4.0	Helena Ott		Fluter	https://www.fluter.de
Wirderwiedergewähltbinichweg.txt	„Wird er wiedergewählt, bin ich weg“	https://www.fluter.de/keine-alternative-gesellschaftspolitik-erdogan		CC BY-NC-ND 4.0	Benjamin Weber		Fluter	https://www.fluter.de
ProbiersmalmitGerechtigkeit.txt	Probier’s mal mit Gerechtigkeit	https://www.fluter.de/brasilien-marica-grundeinkommen		CC BY-NC-ND 4.0	Niklas Franzen, Ian Cheibub		Fluter	https://www.fluter.de
EinUniversumderFehlinformationen.txt	Ein Universum der Fehlinformationen	https://www.fluter.de/lehrerinnen-verbeamtung-psychotherapie		CC BY-NC-ND 4.0	Cristina Helberg		Fluter	https://www.fluter.de
Gehenoderbleiben.txt	Gehen oder bleiben?	https://www.fluter.de/junge-menschen-im-kosovo-gehen-oder-bleiben		CC BY-NC-ND 4.0	Steven Meyer, Jetmir Idrizi		Fluter	https://www.fluter.de
WennmankeineSchwarzenFreundehatkannesziemlicheinsamsein.txt	„Wenn man keine Schwarzen Freunde hat, kann es ziemlich einsam sein“	https://www.fluter.de/schwarzer-flinta-outdoorsport-verein		CC BY-NC-ND 4.0	Noelle Konate		Fluter	https://www.fluter.de
GetAufmerksamkeitordietryin.txt	Get Aufmerksamkeit or die tryin’	https://www.fluter.de/lea-murawiec-comic-aufmerksamkeit		CC BY-NC-ND 4.0	Martin Hogger		Fluter	https://www.fluter.de
WirhassenundwirhabendasRechtdazu.txt	„Wir hassen, und wir haben das Recht dazu“	https://www.fluter.de/seyda-kurt-interview-hass		CC BY-NC-ND 4.0	Marlene Halser		Fluter	https://www.fluter.de
DieAbgeordnetensindkorruptwieMafiosi.txt	„Die Abgeordneten sind korrupt, wie Mafiosi“	https://www.fluter.de/proteste-peru-demonstrationen-gewalt		CC BY-NC-ND 4.0	Katharina Wojczenko		Fluter	https://www.fluter.de
WirkönntenPionieresein.txt	„Wir könnten Pioniere sein“	https://www.fluter.de/cannabis-legalisierung-uruguay-bilanz		CC BY-NC-ND 4.0	Text, Helena Weise		Fluter	https://www.fluter.de
EsgibtsoseltendieGewöhnlichkeitundsooftdasExtrem.txt	„Es gibt so selten die Gewöhnlichkeit und so oft das Extrem“	https://www.fluter.de/interview-el-hotzo-mindset		CC BY-NC-ND 4.0	Sara Geisler		Fluter	https://www.fluter.de
DieganzgroßeNähe.txt	Die ganz große Nähe	https://www.fluter.de/15-minuten-stadt-erklaert		CC BY-NC-ND 4.0	Julia Lauter		Fluter	https://www.fluter.de
BitteprotestierenSieunauffällig.txt	Bitte protestieren Sie unauffällig	https://www.fluter.de/klimaproteste-wirkung-forschung		CC BY-NC-ND 4.0	Birk Grüling		Fluter	https://www.fluter.de
EskommenvielwenigergespendeteHilfsgüteranalsnochindenerstenTagen.txt	„Es kommen viel weniger gespendete Hilfsgüter an als noch in den ersten Tagen“	https://www.fluter.de/erdbeben-tuerkei-wie-ist-die-lage		CC BY-NC-ND 4.0	Interviews: Benjamin Weber		Fluter	https://www.fluter.de
Illbethereforyou.txt	I’ll be there for you	https://www.fluter.de/freunde-fernfreundschaft-tipps		CC BY-NC-ND 4.0	Protokolle: Laura Alviž		Fluter	https://www.fluter.de
VölligvonderRolle.txt	Völlig von der Rolle	https://www.fluter.de/ordinaries-film-linnenbaum-rezension		CC BY-NC-ND 4.0	Tabea Venrath		Fluter	https://www.fluter.de
DieRachedesVolksliedes.txt	Die Rache des Volksliedes	https://www.fluter.de/ukrainische-band-dakhabrakha		CC BY-NC-ND 4.0	Marina Klimchuk		Fluter	https://www.fluter.de
KlängeausStahl.txt	Klänge aus Stahl	https://www.fluter.de/John-Object-Krieg-Ukraine		CC BY-NC-ND 4.0	Nik Afanasjew		Fluter	https://www.fluter.de
FightforFreedom.txt	Fight for Freedom	https://www.fluter.de/ukraine-kampf-um-selbstbestimmung		CC BY-NC-ND 4.0	Steffen Dobbert		Fluter	https://www.fluter.de
TypischukrainischIch.txt	Typisch ukrainisch? Ich!	https://www.fluter.de/Ukrainische-K%C3%BCnstlerin-Jennifer-Anorue		CC BY-NC-ND 4.0	Yelizaveta Landenberger		Fluter	https://www.fluter.de
KillingFields.txt	Killing Fields	https://www.fluter.de/deutschland-ukraine-zweiter-weltkrieg		CC BY-NC-ND 4.0	Steffen Dobbert		Fluter	https://www.fluter.de
EineneueLiebe.txt	Eine neue Liebe	https://www.fluter.de/ukraine-identit%C3%A4t-korruption		CC BY-NC-ND 4.0	Marina Klimchuk		Fluter	https://www.fluter.de
Wersiewaren.txt	Wer sie waren	https://www.fluter.de/ukrainische-kriegsopfer-im-kurzportraet		CC BY-NC-ND 4.0	Aufgezeichnet von Yulia Holokoz, Olena Zhezhera-Shaposhnikova, Kseniya Panteleeva		Fluter	https://www.fluter.de
MaaaaaaaannDeutsch.txt	„Maaaaaaaann, Deutsch …“	https://www.fluter.de/junge-ukrainische-gefluechtete		CC BY-NC-ND 4.0	Martin Hogger, Marian Lenhard, Verena Müller		Fluter	https://www.fluter.de
Wasmachendiedennda.txt	Was machen die denn da?	https://www.fluter.de/wirtschaft-ukraine-krieg		CC BY-NC-ND 4.0	Michael Brake		Fluter	https://www.fluter.de
Neustaat.txt	Neustaat	https://www.fluter.de/ukraine-demokratie-selenskyj		CC BY-NC-ND 4.0	Martin Hogger		Fluter	https://www.fluter.de
HeyFolks.txt	Hey Folks!	https://www.fluter.de/karparten-volk-huzulen-ukraine		CC BY-NC-ND 4.0	Philipp Maußhardt		Fluter	https://www.fluter.de
Allezusammen.txt	Alle zusammen	https://www.fluter.de/zivilgesellschaft-ukraine		CC BY-NC-ND 4.0	Katharina Wellems		Fluter	https://www.fluter.de
Trotzdemleben.txt	Trotzdem leben	https://www.fluter.de/impressionen-donbas-ukraine		CC BY-NC-ND 4.0	Stanislaw Assejew, Christopher Nunn		Fluter	https://www.fluter.de
DasmagischeDenken.txt	Das magische Denken	https://www.fluter.de/serhii-plokhy-interview-ukraine		CC BY-NC-ND 4.0	Oliver Gehrs, Julie Poly		Fluter	https://www.fluter.de
Wasisthierpassiert.txt	Was ist hier passiert?	https://www.fluter.de/dokumentation-kriegsverbrechen-ukraine		CC BY-NC-ND 4.0	Bernhard Clasen		Fluter	https://www.fluter.de
OkayGottjetzthörmirzuIchwillnichtaufderToilettesterben.txt	„Okay, Gott, jetzt hör mir zu: Ich will nicht auf der Toilette sterben“	https://www.fluter.de/butscha-tagebuch-russischer-terror		CC BY-NC-ND 4.0	Aufgezeichnet von Vsevolod Kazarin, Sebastian Wells		Fluter	https://www.fluter.de
KannTiefkühlpizzaklimaneutralsein.txt	Kann Tiefkühlpizza klimaneutral sein?	https://www.fluter.de/lebensmittel-label-klimaneutral-test		CC BY-NC-ND 4.0	Leonie Sontheimer		Fluter	https://www.fluter.de
IchBrainfuck.txt	Ich, Brainfuck	https://www.fluter.de/persoenlichkeitstests-mbti-forschung		CC BY-NC-ND 4.0	Martin Hogger		Fluter	https://www.fluter.de
SoistesichzuseinSoldatin.txt	So ist es, ich zu sein: Soldatin	https://www.fluter.de/protokoll-wie-ist-es-soldatin-zu-sein		CC BY-NC-ND 4.0	Protokoll: Noelle Konate		Fluter	https://www.fluter.de
DieunendlicheUnverbindlichkeit.txt	Die unendliche Unverbindlichkeit	https://www.fluter.de/onlinedating-graphic-novel-ohcupid		CC BY-NC-ND 4.0	Michael Brake		Fluter	https://www.fluter.de
JetztisteserstrechtanderZeitsichzusammenzutun.txt	„Jetzt ist es erst recht an der Zeit, sich zusammenzutun“	https://www.fluter.de/heather-booth-schwangerschaftsabbruch-usa		CC BY-NC-ND 4.0	Christopher Ferner		Fluter	https://www.fluter.de
DiePassionPhoDa.txt	Die Passion Pho Da	https://www.fluter.de/pagode-pho-da-umzug-koerperschaft		CC BY-NC-ND 4.0	Nikita Vaillant, Nikita Teryoshin		Fluter	https://www.fluter.de
HelfenkannauchetwasÜbergriffigeshaben.txt	„Helfen kann auch etwas Übergriffiges haben“	https://www.fluter.de/ueber-den-fluss-roman-pleitner-gefluechtete		CC BY-NC-ND 4.0	Fabian Schäfer		Fluter	https://www.fluter.de
EinStoffmachtKarriere.txt	Ein Stoff macht Karriere	https://www.fluter.de/wasserstoff-energiewende-zukunft		CC BY-NC-ND 4.0	Fabian Franke		Fluter	https://www.fluter.de
WirdachtendaswirdderlangweiligsteFilmderWelt.txt	„Wir dachten, das wird der langweiligste Film der Welt“	https://www.fluter.de/all-that-breathes-brueder-interview		CC BY-NC-ND 4.0	Christina zur Nedden		Fluter	https://www.fluter.de
MehralseinBergausSandundHalmen.txt	Mehr als ein Berg aus Sand und Halmen	https://www.fluter.de/duenen-klimaschutz-kuestenschutz		CC BY-NC-ND 4.0	Thea Marie Klinger, Hannah Aders, Thea Marie Klinger		Fluter	https://www.fluter.de
Sieunterwandernschleichendsehrdezent.txt	„Sie unterwandern schleichend, sehr dezent“	https://www.fluter.de/einfluss-ndrangheta-deutschland		CC BY-NC-ND 4.0	Margherita Bettoni		Fluter	https://www.fluter.de
SelbstgedrehtelinksSchäferhunderechts.txt	Selbstgedrehte: links. Schäferhunde: rechts.	https://www.fluter.de/links-oder-rechts-ki-frankreich		CC BY-NC-ND 4.0	Nikita Vaillant		Fluter	https://www.fluter.de
Niemandsland.txt	Niemandsland	https://www.fluter.de/disco-boy-film-abbruzzese-rogowski		CC BY-NC-ND 4.0	Dominique Ott-Despoix		Fluter	https://www.fluter.de
KurzvordemExplodieren.txt	Kurz vor dem Explodieren	https://www.fluter.de/ararat-film-kundag-rezension		CC BY-NC-ND 4.0	Kathrin Hollmer		Fluter	https://www.fluter.de
ImUnterrichtsollensielernenRusslandzulieben.txt	„Im Unterricht sollen sie lernen, Russland zu lieben“	https://www.fluter.de/we-will-not-fade-away-kovalenko-donbass-doku		CC BY-NC-ND 4.0	Interivew: Dominique Ott-Despoix		Fluter	https://www.fluter.de
Ichdachtedassallesbiggerthanlifeseinmüsste.txt	„Ich dachte, dass alles bigger than life sein müsste“	https://www.fluter.de/delegation-film-asaf-saban		CC BY-NC-ND 4.0	Jan-Philipp Kohlmann		Fluter	https://www.fluter.de
Tretenodergetretenwerden.txt	Treten oder getreten werden	https://www.fluter.de/sonne-und-beton-film-lobrecht-rezension		CC BY-NC-ND 4.0	Kathrin Hollmer		Fluter	https://www.fluter.de
EineFragederPerspektive.txt	Eine Frage der Perspektive	https://www.fluter.de/vergiss-meyn-nicht-dokumentation-hambacher-forst		CC BY-NC-ND 4.0	Michael Brake		Fluter	https://www.fluter.de
DieganzeStadtschwimmt.txt	Die ganze Stadt schwimmt	https://www.fluter.de/schwammstadt-kopenhagen		CC BY-NC-ND 4.0	Bernd Hauser, Charlotte de la Fuente		Fluter	https://www.fluter.de
